,roles,companies,locations,experience,salary,Dates,PresentDate,skills
4390,District Manager,Hindustan Wellness,"Muzaffarpur, Begusarai, Patna, Motihari, Araria, Buxar, Bhojpur, Gopalganj, east champaran",3-5 Yrs,Not disclosed,3 Days Ago,2024-11-24,Health Care ServicesCommunication SkillsTeam Leading SkillsPleasing PersonalityTeam leadingHealthTeamHealthcare
4391,"Assistant Professor IN General Medicine JOB IN Idukki, Kerala, INDIA.",Migrate Medico,Idukki,1-2 Yrs,12-18 Lacs PA,3 Days Ago,2024-11-24,MDDNBASSISTANT PROFESSOR IN GENERAL MEDICINECONSULTANT PHYSICIANGeneral medicineAssistanceConsultingGeneral
4392,"Assistant Professor IN General Medicine JOB IN Idukki, Kerala, INDIA.",Doctors Door Health Care Staffing And Consultant L Lp,Idukki,1-2 Yrs,12-18 Lacs PA,3 Days Ago,2024-11-24,MDDNBASSISTANT PROFESSOR IN GENERAL MEDICINECONSULTANT PHYSICIANGeneralConsultingMedicineMDT
4393,Product Manager-biomedical engineering,SAM Manpower Career Services Llp,Thane,5-8 Yrs,5-9 Lacs PA,3 Days Ago,2024-11-24,Product DesignProduct DevelopmentProduct ManagementProduct MarketingTroubleshootingProduct LaunchProduct Life Cycle ManagementEngineering
4394,"Radiologist JOB IN Thiruvanathapuram, Kerala, INDIA",Migrate Medico,Thiruvananthapuram,1-6 Yrs,18-25 Lacs PA,3 Days Ago,2024-11-24,MDDNBDMRDRADIOLOGISTCONSULTANT RADIOLOGISTRadiologyMDTConsulting
4395,"Radiologist JOB IN Kasaragod, Kerala, INDIA",Migrate Medico,Kasargode,1-6 Yrs,18-25 Lacs PA,3 Days Ago,2024-11-24,MDDNBDMRDRADIOLOGISTCONSULTANT RADIOLOGISTConsultingRadiologyMDT
4396,"Radiologist JOB IN Thiruvanathapuram, Kerala, INDIA",Doctors Door Health Care Staffing And Consultant L Lp,Thiruvananthapuram(Neyyattinkara),1-6 Yrs,18-25 Lacs PA,3 Days Ago,2024-11-24,MDDNBDMRDRADIOLOGISTCONSULTANT RADIOLOGISTConsultingRadiologyMDT
4397,"Associate Professor IN General Medicine JOB IN Idukki, Kerala, INDIA.",Migrate Medico,Idukki,4-5 Yrs,20-25 Lacs PA,3 Days Ago,2024-11-24,MDDNBASSOCIATE PROFESSOR IN GENERAL MEDICINECONSULTANT PHYSICIANMedicineMDTGeneral medicineGeneral
4398,"Associate Professor IN General Medicine JOB IN Idukki, Kerala, INDIA.",Doctors Door Health Care Staffing And Consultant L Lp,Idukki,4-5 Yrs,20-25 Lacs PA,3 Days Ago,2024-11-24,MDDNBASSOCIATE PROFESSOR IN GENERAL MEDICINECONSULTANT PHYSICIANGeneralConsultingMedicineMDT
4399,"MD,Genral medicine & Ent Surgeon Need In Andhra Pradesh",SR Medical Jobs Consultancies,Piduguralla,1-3 Yrs,22.5-30 Lacs PA,3 Days Ago,2024-11-24,MedicineMd MedicineGeneral MedicineInternal Medicinegenral medicineENTSurgeryGeneral
4400,We Need Doctors,SR Medical Jobs Consultancies,Sullurpeta,1-3 Yrs,22.5-30 Lacs PA,3 Days Ago,2024-11-24,PediatricsObgGynecologyObstetricsObstetrics And Gynaecology
4401,Marketing Head(Hospital Background),PRAYAG HOSPITAL,Noida,25 Nov - 04 Dec,Not disclosed,3 Days Ago,2024-11-24,PSURailwaysMetroHospital MarketingDefenceField MarketingMarketingHospital
4402,Gynecologist(consultant),PRAYAG HOSPITAL,Noida,25 Nov - 04 Dec,Not disclosed,3 Days Ago,2024-11-24,GynecologyInfertilityIvfDNBObstetricsConsulting
4403,Medical Advisor,TALENTPULL AND INFRASTRUCTURE PRIVATE LIMITED,Ahmedabad,3-7 Yrs,Not disclosed,3 Days Ago,2024-11-24,Medico MarketingTeam HandlingMS OfficeHandlingTeamMarketingMicrosoftOffice
4404,Store Keeper,Ambrish Enterprises,Lucknow,1-2 Yrs,1.75-2.5 Lacs PA,Today,2024-11-24,Store KeepingInventory ControlStore SupervisionComputer KnowledgeStore OperationsExcelStores MaintenanceStore Management
4405,Distribution Manager,Ambrish Enterprises,Lucknow,3-5 Yrs,2-3.5 Lacs PA,Today,2024-11-24,Distribution ManagementTeam ManagementManpower ManagementComplianceCost OptimizationCustomer Service ManagementAdministration WorkComputer Skills
4406,Speech Therapist,Behavior Balance,Chennai,0-3 Yrs,2.5-3 Lacs PA,26 Days Ago,2024-11-24,Conduct comprehensive assessmentsDevelop and implement individualized treatment plansCollaborate with a multidisciplinary teamEducate and involve parents and caregiversProvide one-on-one and group therapy sessionsTherapySpeechSpeech Therapy
4407,Manufacturing Technician,Pathshodh Healthcare,Bengaluru,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,ElectronicsHealthcareTroubleshootingMechanical engineeringElectricalsManufacturingMechanicalEngineering
4408,Executive Assistant,Crescore Capital,Gurgaon/Gurugram,5-10 Yrs,Not disclosed,26 Days Ago,2024-11-24,ComplianceStrong Interpersonal SkillsLeadership SkillsCommunication SkillsBusiness DevelopmentRetail SalesClient Relationship ManagementCompliance Management
4409,HR Executive And Recruiter,Morepen Laboratories,Gurugram,0-1 Yrs,2-3 Lacs PA,19 Days Ago,2024-11-24,HRTalent SourcingTalent AcquisitionRecruitmentScreeningHiringTalent ManagementTA
4410,Social Media Graphic Designer,La Renon Healthcare,Ahmedabad,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,GraphicsBasicGraphic designingIllustratoradobe creative suiteSocial mediaPharmaVideo editing
4411,Gynec Registrar,"Patni Healthcare Pvt Ltd, Currae Hospital",Thane,2-5 Yrs,6-12 Lacs PA,9 Days Ago,2024-11-24,Working with expecting mothers to explain the childbirth process .Performing routine checkups with patients.Providing childbirth and postpartum care for new mothersGynecologyAdmissionsObstetricsCounsellingExpectProcess
4412,Pediatric Registrar,Patni Healthcare,Thane,2-5 Yrs,6-12 Lacs PA,9 Days Ago,2024-11-24,NICUPediatricsDchNeonatology
4413,Analyst,Sigma Aldrich Chemicals,Bengaluru,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Senior AnalystSeniorAnalysis
4414,Marketing Coordinator,Anderson Diagnostics,Chennai(Thousand Lights +1),1-3 Yrs,2.5-3 Lacs PA,11 Days Ago,2024-11-24,Marketing SupportMarketing ActivitiesMarketing
4415,Staff Nurse,Patni Healthcare,Thane,1-5 Yrs,2.25-5 Lacs PA,9 Days Ago,2024-11-24,Gnm NursingOTNICUICUbsc nursingwardNursingGNM
4416,Assistant Manager,Patni Healthcare,Thane,1-5 Yrs,6-10 Lacs PA,9 Days Ago,2024-11-24,Marketing OperationsMarketingOperationsManagementAssistance
4417,Executive - Sales and Marketing,Oncology International,Jalandhar,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Relationship managementExecutive Sales & MarketingNetworkingSocial mediaHealth care servicesCMECustomer serviceMarketing communication
4418,Staff Nurse,Oncology International,Nagpur,0-4 Yrs,Not disclosed,30+ Days Ago,2024-11-24,CounsellorSIDENursingStaff NurseICU Staff NurseGNMBillingPatient care
4419,Executive.Billing,Aster Pharmacy,Hyderabad,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Billing ExecutiveBilling
4420,"Radiologist JOB IN Kasaragod, Kerala, INDIA",Doctors Door Health Care Staffing And Consultant L Lp,Kasargode,1-6 Yrs,18-25 Lacs PA,3 Days Ago,2024-11-24,MDDNBDMRDRADIOLOGISTCONSULTANT RADIOLOGISTConsultingRadiologyMDT
4421,KAM- Key Account Manager,Ambrish Enterprises,Lucknow,2-5 Yrs,3-5 Lacs PA,1 Day Ago,2024-11-24,Key Account ManagementField ManagementLiaisonRelationship ManagementClient Relationship ManagementField WorkBusiness DevelopmentClient Interaction
4422,EHS - Officer / Executive,Flax Laboratories,Mahad,3-7 Yrs,Not disclosed,3 Days Ago,2024-11-24,Environment Health SafetySafety Officer ActivitiesEHSEnvironmental AuditIndustrial SafetySafety ManagementEHS ManagementHealth
4423,Specialist.Obstetrics & Gynaecology,Aster Pharmacy,Kannur,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Specialist.Obstetrics & Gynaecology.Aster MIMS KannurGynecology
4424,Dietician Consultant,Expedient Healthcare Marketing,Gurugram,0-4 Yrs,2-3.5 Lacs PA,16 Days Ago,2024-11-24,DieteticsUpsellingDiet CounsellingNutritionist ActivitiesDietitian ActivitiesDietConsultingCounselling
4425,Qc Manager,A Client Company Name of HDI Outsourcing Services Private Limited,Bhiwadi,15-24 Yrs,12-14 Lacs PA,4 Days Ago,2024-11-24,Communication SkillSterile FormulationQuality ControlQualityQC managementSterileQCCommunication skills
4426,AGM Maintenance & Project,A Client Company Name of HDI Outsourcing Services Private Limited,Bhiwadi,18-25 Yrs,20-25 Lacs PA,4 Days Ago,2024-11-24,SRPBoilerChillingMaintenancePharmaceuticalNormal APIHVACCommunication Skill
4427,Therapist Speech and language,Ankura Hospital,Hyderabad,0-4 Yrs,Not disclosed,30+ Days Ago,2024-11-24,PediatricsMonitoringTestingSpeech TherapyLanguagesSpeechSoftware testing
4428,Divisional Head(Urology),Talentpull And Infrastructure,Ahmedabad,15-20 Yrs,50-70 Lacs PA,4 Days Ago,2024-11-24,UrologyKol ManagementLeadershipSupply Chain ManagementSales ManagementSalesSupplyManagement
4429,Deputy Manager - Mechanical (FTE 3 Years),Skynet Placements,Vadodara,14-16 Yrs,Not disclosed,4 Days Ago,2024-11-24,Test AnalysisQuality Assurance TestingQuality assuranceQualityAnalysisAssuranceMechanicalManagement
4430,Nurse cum Front Desk Executive,Dhiya fertility and Maternity clinic,Chennai,1-2 Yrs,2-3 Lacs PA,4 Days Ago,2024-11-24,NursingFront OfficePatient CareDressingGynecologyIvfFront deskOffice
4431,MD Dermatologist | Loc : Vizag | Exp : 1 Year,3G Hr Services ( A Division Of Intellica Logic ),Visakhapatnam,1-3 Yrs,8-12 Lacs PA,4 Days Ago,2024-11-24,DermatologyChemical PeelsSkin CareLaserCosmetologyExpMDTSkin
4432,Staff Nurse,Sagar Hospitals,"Sagar, Bengaluru",0-4 Yrs,Not disclosed,30+ Days Ago,2024-11-24,opdhealth care servicesemergency medicinegnmnursingmedicinepatient carehealthcare
4433,Clinical Associate/ Attending Consultant- Cardiac Anesthesia,Eternal Hospital Jaipur,Jaipur,1-4 Yrs,Not disclosed,4 Days Ago,2024-11-24,Cardiac AnesthesiaAnesthesiaCardiacConsultingClinical
4434,Field Sales L1-1,Sanofi,"Chennai, Bengaluru",0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Field salesFocusAgileEquityHealthcareFieldSales
4435,Jr . Consultant - Cardiology,Sagar Hospitals,"Sagar, Bengaluru",0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,lvmpacemakerechocardiographyecgredhat linuxnursingechostress testing
4436,Consultant Pathology need For Multi Specialist Hospital Haryana.,TPS Consultants,Bahadurgarh,1-4 Yrs,18-20 Lacs PA,4 Days Ago,2024-11-24,PathologistMD PathologistPathologyPathologist ConsultantConsultant PathologyDNB PathologyMD PathologyMDT
4437,Consultant Radiology,Mega Hr Consultant,"Ahmedabad, Vadodara",1-5 Yrs,17-30 Lacs PA,4 Days Ago,2024-11-24,RadiologistRadiologyRadio DiagnosisRadioDiagnosisConsulting
4438,"Manager - Plant Process Engineering || 12-18 Yrs | API-CDMO, Bidar",SAI Life Sciences,Bidar,12-18 Yrs,Not disclosed,13 Days Ago,2024-11-24,process engineeringScale UpPilot PlantProcess OptimizationTech TransferPlant Process EngineeringTechnology TransferTechnical Services
4439,Manager Mechanical Engineer -Pharma API(Badlapur/Taloja),SANVIN group,"Thane, Ambarnath, Dombivli",8-13 Yrs,Not disclosed,11 Days Ago,2024-11-24,Breakdown MaintenanceUtility MaintenancePreventive MaintenanceGreenfieldCorrective MaintenanceProject EngineeringPlant MaintenanceAudit Documentation
4440,Radiology Medical Report Typing,PRAYAG HOSPITAL,Noida,25 Nov - 04 Dec,Not disclosed,4 Days Ago,2024-11-24,Typing SpeedBack OfficeComputer OperatingData EntryMS OfficeBack Office OperationsBack Office OperationOperations
4441,Area Business Manager,SHOMED REMEDIES LLP,Gorakhpur,3-7 Yrs,Not disclosed,4 Days Ago,2024-11-24,Team HandlingPharma MarketingPharmaceutical Salespharma sellingMedical SalesSales ManagementManagementMedical
4442,Neurophysician,Hirexpert,Agra,1-6 Yrs,Not disclosed,4 Days Ago,2024-11-24,Neurology
4443,Consultant-Critical Care,Hirexpert,Agra,1-6 Yrs,Not disclosed,4 Days Ago,2024-11-24,Critical Care
4444,Junior Pharmacist,Aster Medcity,Kannur,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Pharmacy
4445,FME Analyst,TRC Companies,Hyderabad,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Data validationManager Quality AssuranceAnalyticalqaqcAgileData processingData qualityManager Quality Control
4446,Patient Care Executive,Eternal Hospital Jaipur,Jaipur,2-6 Yrs,Not disclosed,4 Days Ago,2024-11-24,Front Office OperationsGuest RelationsOperationsOfficePatient careRelationshipFrontGuest
4447,Brevetti Operator,Farbe Firma,"Bharuch, Anklesvar, Ankleshwar",2-5 Yrs,Not disclosed,4 Days Ago,2024-11-24,InjectablesPacking MachineMaintenanceMachine AssemblyMachine OperatingMachine ToolsPackaging MachinesOperating
4448,Marketing Executive,Tablets India Ltd.,Hubli,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMarketingMedical
4449,Marketing Executive,Tablets India Ltd.,Guntur,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMarketingMedical
4450,Medical Representative - Mangalore,Sundyota Numandis Pharmaceuticals,Mangaluru,1-3 Yrs,Not disclosed,4 Days Ago,2024-11-24,medical representativemedicalfsomrbusiness executivepharmaceuticalspsopsr
4451,Marketing Executive,Tablets India Ltd.,Thanjavur,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMedicalMarketing
4452,Marketing Executive,Tablets India Ltd.,Vellore,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMarketingMedical
4453,Deputy Manager - Liquid - Dielectrics (FTE 3 Years),Skynet Placements,Vadodara,14-16 Yrs,Not disclosed,4 Days Ago,2024-11-24,TransformersOil AnalysisQuality ControlQualityLiquidAnalysisManagementOil
4454,Cath Lab Technician,Eternal Hospital Jaipur,Jaipur,1-6 Yrs,Not disclosed,4 Days Ago,2024-11-24,technician cath labCardiacCath LabCardiologyLab
4455,Urgent | Procurement |Alathur| Tamilnadu,Utkarsh Placement,Chennai,8-10 Yrs,Not disclosed,4 Days Ago,2024-11-24,ProcurementLab ChemicalPharmaceuticalChemicalLab
4456,Anesthesia - associate Consultant/ Senior Resident,Eternal Hospital Jaipur,Jaipur,3-6 Yrs,Not disclosed,4 Days Ago,2024-11-24,AnaesthesiologistAnesthesiaSeniorConsulting
4457,ASM - Cochin & Trivandrum - Cardiac - Pharma,ASPIRATIONS UNLIMITED,"Ernakulam, Thiruvananthapuram",5-10 Yrs,8-8.5 Lacs PA,4 Days Ago,2024-11-24,pharmaDISTRICT MANAGERCardiovascularCardio DiabeticAbmTrivandrumDiabetologyArea Manager
4458,ASM - Jodhpur - Cardiac - Pharma,ASPIRATIONS UNLIMITED,Jodhpur,5-10 Yrs,8-9 Lacs PA,4 Days Ago,2024-11-24,pharmaDISTRICT MANAGERCardiovascularCardiacRAJASTHANAbmCardioCND
4459,RSM - Ahmedabad - Diabetic - Pharma,ASPIRATIONS UNLIMITED,Ahmedabad,10-20 Yrs,10-14 Lacs PA,4 Days Ago,2024-11-24,regional managerAhmedabadGujaratCardiovascularCardiacrsmregional business managerCardio
4460,Registrar - Neurology,Aster Pharmacy,Kochi,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,emergency medicinecritical careinternal medicineorthopedicspulmonologymedicinegeneral medicinehealthcare
4461,"ABM - Cochin, Calicut - Corporate Hospital - Pharma",ASPIRATIONS UNLIMITED,"Ernakulam, Kozhikode",8-13 Yrs,10-12 Lacs PA,4 Days Ago,2024-11-24,PHARMAKERALAERNAKULAMCORPORATE HOSPITALSKAMCALICUTCOCHINHOSPITAL BUSINESS
4462,Critical Care Doctor,Eternal Hospital Jaipur,Jaipur,1-4 Yrs,Not disclosed,4 Days Ago,2024-11-24,doctorCritical CarePhysician ActivitiesEmergency MedicineAnaesthesiologistDoctor Activitiesmedical professionalICU
4463,Need Radiologist @Jodhpur,Space Consultant,Jodhpur,1-5 Yrs,Not disclosed,4 Days Ago,2024-11-24,RadiologistCTMRIRadiologyUSG
4464,Marketing Executive,Tablets India Ltd.,Bulandshahr,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMedicalMarketing
4465,Marketing Executive,Tablets India Ltd.,Hyderabad,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMedicalMarketing
4466,Marketing Executive,Tablets India Ltd.,Jamshedpur,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMedicalMarketing
4467,Marketing Executive,Tablets India Ltd.,Rajkot,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMedicalMarketing
4468,Marketing Executive,Tablets India Ltd.,"New Delhi, Mandi",0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMedicalMarketing
4469,Marketing Executive,Tablets India Ltd.,Meerut,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMedicalMarketing
4470,Marketing Executive,Tablets India Ltd.,Barasat,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMarketingMedical
4471,Marketing Executive,Tablets India Ltd.,Sheoganj,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMarketingMedical
4472,Marketing Executive,Tablets India Ltd.,Sopore,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMarketingMedical
4473,Marketing Executive,Tablets India Ltd.,Nagpur,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMarketingMedical
4474,Marketing Executive,Tablets India Ltd.,Kochi,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMedicalMarketing
4475,Marketing Executive,Tablets India Ltd.,Tiruchirapalli,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMedicalMarketing
4476,Marketing Executive,Tablets India Ltd.,Jammu,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMedicalMarketing
4477,Marketing Executive,Tablets India Ltd.,Ghaziabad,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMedicalMarketing
4478,Marketing Executive,Tablets India Ltd.,Surat,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMedicalMarketing
4479,Marketing Executive,Tablets India Ltd.,Tumkur,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMedicalMarketing
4480,Marketing Executive,Tablets India Ltd.,Kumbakonam,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMedicalMarketing
4481,Marketing Executive,Tablets India Ltd.,Amritsar,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMedicalMarketing
4482,Marketing Executive,Tablets India Ltd.,Bettiah,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMarketingMedical
4483,Marketing Executive,Tablets India Ltd.,Dhanbad,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMarketingMedical
4484,Need Assistant Professor Pharma For Medical College in Mathura UP.,TPS Consultants,Mathura,1-5 Yrs,12-15 Lacs PA,5 Days Ago,2024-11-24,Senior Resident PharmacologyMD PharmacologyPharmacologyMD PharmaAssistant Professor PharmacologyPharmcalogistSeniorMDT
4485,Tender Specialist,Wheecon Instruments,Chennai,10-12 Yrs,2-3 Lacs PA,5 Days Ago,2024-11-24,Tender PreparationTender AnalysisAnalysisTendering
4486,Manager ( Dealers),Wheecon Instruments,Chennai,15-17 Yrs,3-4 Lacs PA,5 Days Ago,2024-11-24,managing dealersDealer DevelopmentDealer managementDevelopmentManagementDealing
4487,Executive - Miicrobiologist,Lark Laboratories,Bhiwadi,1-2 Yrs,Not disclosed,5 Days Ago,2024-11-24,MicrobiologyMLTWater TestingSoftware testingWater
4488,Bpo Trainer,Miracle Services,Panchkula,4-5 Yrs,3.75-4.25 Lacs PA,5 Days Ago,2024-11-24,Bpo TrainingCustomer Service TrainingCall Center TrainingSales TrainingProduct TrainingService TrainingSalesCalling
